pattern_id,raw_name,wrong_name,wrong_en,correct_name,confidence,note,row_count,dish_examples,status,source_file,row_ids
1,nước tương,nước,water,Nước tương,high,,203,Tôm rim bơ tỏi | Cơm Chiên Gà Rau Củ | Filet Cá Ba Sa Kho Xoài Sấy Dẻo,HAS_FIX,1 copy 41.json,"20933,20946,20979,21145,21436,21481,21523,21563,21594,21633,21660,21889,22557,22830,22946,22969,23058,23109,23340,23767,23946,23974,24441,24457,25075,25378,26849,27123,27344,27819,27934,28296,28342,28535,28639,28721,29072,29165,29254,29492,29798,29823,29864,30098,30153,30167,30256,30345,30486,30504,31057,31077,31125,31155,31204,31307,31394,31455,31474,31548,31595,31645,31660,31716,31751,32091,32244,32322,32779,32850,32884,33065,33073,33154,33195,33255,33273,33431,33493,33689,33734,33930,33967,34029,34808,35270,35387,35480,35501,35512,35595,35695,35871,36815,36938,37019,37318,37381,37389,37512,37602,37634,37650,37813,38014,38086,38094,38315,38461,38618,38867,39037,39210,39238,39365,39385,39528,39551,40264,40634,40798,40804,41348,41388,42077,42149,42186,42263,42314,42436,42526,42665,42807,44709,46158,46466,46490,46549,46979,47339,47430,47501,47574,47821,47909,47917,48032,50083,51067,51112,51196,51242,51511,52871,52901,53196,53232,53550,53567,53625,53726,53815,53831,53843,54126,54302,54576,58495,60229,60892,60907,60913,60932,60998,61008,61077,61621,61652,61768,62028,62177,62185,62275,62319,62418,62441,62590,62876,62900,62925,63040,63274,63379,63486,63517,63664,63721,63765,63843,63915,63951,64100,64130"
67,tóp mỡ,mỡ,lard,Tóp mỡ,high,,12,Mì gói xào rau muống tóp mỡ | Bún Riêu Cua Đồng Giò Heo | Mì Nấu Rau Muống Tóp Mỡ,HAS_FIX,1 copy 41.json,"20877,21164,21219,22145,22483,22605,22869,24408,24594,24888,29171,60710"
68,hành tỏi băm,tỏi,garlic,Hành tỏi băm,high,,12,Mướp Khía Xào Nấm Bào Ngư Chay | Canh Rau Má Tép Đất | Miến Xào Tôm Cua,HAS_FIX,1 copy 41.json,"21646,22950,23103,24428,27060,40432,48378,50805,50867,51159,54451,61209"
69,su hào,su su,chayote,Su hào,high,,12,Thịt HEO kho sệt | Món canh với các loại củ và thịt xay | Cá đối nhòng nấu canh chua su hào,HAS_FIX,1 copy 41.json,"21969,22152,23410,26576,27545,30787,32039,40883,46616,50668,53424,63253"
70,rau càng cua,cua,crab,Rau càng cua,high,,12,Rau càng cua trộn bò trứng | Gỏi rau càng cua thịt bò | Gỏi gà rau càng cua,HAS_FIX,1 copy 41.json,"22821,22888,22898,22931,22958,28589,36548,37258,37914,39754,46865,61180"
71,ớt chuông xanh,ớt,chili pepper,Ớt chuông xanh,high,,12,Tôm xào ớt chuông | Phi lê cá điêu hồng sốt chua ngọt | Sườn xào chua ngọt rau củ,HAS_FIX,1 copy 41.json,"23562,24296,24301,31227,33466,39278,40486,42729,45334,53881,58565,62937"
72,bột hành,Bột (chung),flour,Bột hành,high,,12,Thịt lợn nướng ướp kiểu Hàn Quốc | Bắp GIÒ heo khìa nước dừa | Thịt bò xào kimchi,HAS_FIX,1 copy 41.json,"24500,29975,32887,34169,34906,35333,44858,47406,47505,54216,54422,62030"
73,nguội,thịt nguội,ham,Cơm nguội,high,Thành phần chính của cơm chiên,11,Cơm chiên lạp xưởng rau củ | Bánh đúc thịt làm từ cơm nguội | Bắp cải cuộn thịt sốt cà chua,HAS_FIX,1 copy 41.json,"6035,10153,15584,27639,28708,30402,32487,43194,46647,50944,61032"
74,thịt đùi,thịt đùi,chicken thigh,Thịt đùi heo,high,,11,Thịt heo rang húng quế | Thịt đùi heo lăn bột chiên giòn | Thịt đùi heo xào khóm,HAS_FIX,1 copy 41.json,"6500,6502,6629,12997,13005,15920,16021,20286,26234,27232,45926"
75,bột bắp,bột ngô,cornstarch,Bột bắp,high,,11,Gỏi rau má trộn bò | Há Cảo Nhân Thịt | Cá Tuyết Haddock Tẩm Bột Khô Áp Chảo,HAS_FIX,1 copy 41.json,"6808,8767,9778,10077,10562,12658,13173,15702,15794,19490,20430"
76,thịt bò thăn,nạc thăn,pork tenderloin,Thịt thăn bò,high,,11,KHOAI TÂY xào thịt bò | Bò Hấp Tía Tô | Salad BÒ-ĐẬU RỒNG,HAS_FIX,1 copy 41.json,"6912,7292,7505,10015,12582,12641,14226,14925,15402,17458,19807"
77,mì trứng,Trứng gà,Chicken Egg,Mì trứng,high,,11,Mì trứng xào rau | Mì trứng xào tôm nõn | Mì Trứng Trộn Sốt Nấm Hương,HAS_FIX,1 copy 41.json,"7248,8253,9987,10014,10022,10983,12504,12555,16465,16492,18587"
78,Rau ăn kèm,lá lốt,betel leaves,Rau ăn kèm,high,,11,Mực Trứng Hấp Gừng | Bún cá nấu thơm (dứa)| Lẩu cá chay | Mì Quảng tôm trứng,HAS_FIX,1 copy 41.json,"21200,24523,24898,24911,25010,25022,28565,28717,43986,45809,47261"
79,mắm ruốc,nước mắm,fish sauce,Mắm ruốc,high,,11,Bún Bò Quảng Nam | Bún bò tái giò heo | Măng hầm giò heo,HAS_FIX,1 copy 41.json,"24084,31263,32271,36365,36903,38298,39077,39502,45528,60180,64620"
80,Hành tỏi,tỏi,garlic,Hành tỏi,high,,11,Cá tầm kho tộ với quả cọ | Tôm (sắt) rang thịt | Thịt ba chỉ rang tôm,HAS_FIX,1 copy 41.json,"24586,25408,25869,27647,28444,42424,42950,43867,44108,47216,61835"
81,mực lá,lá,leaves,Mực lá,high,,11,Phở sắn chiên giòn sốt mực xào rau củ chua ngọt | Mực Sốt Thái | Mực Xào Măng,HAS_FIX,1 copy 41.json,"25410,27069,32985,37222,42490,45058,48066,54848,61511,61529,63644"
82,Thơm,rau thơm,herbs,Dứa (Thơm),high,,11,"Cá Đổng Nấu Ngót | Cá trạch kho xả | Mực, tôm xào chua ngọt",HAS_FIX,1 copy 41.json,"26082,29983,31852,33350,34572,34770,35009,44221,44501,47293,50801"
83,Sữa đặc,sữa,milk,Sữa đặc,high,,10,Thịt Hầm Ngon Như Thịt Hộp | Tôm bỏ lò | Đậu hũ đồng tiền chiên,HAS_FIX,1 copy 41.json,"6487,14021,14248,22760,26917,32106,33322,34438,34850,41977"
84,cần tàu,cần tây,celery,Cần tàu,high,,10,Canh Cá Cơm Trỏng Nấu Ngót | Canh Cá Chỉ Vàng Nấu Ngót | Cá Sủ Nấu Ngót,HAS_FIX,1 copy 41.json,"7533,10220,15627,17742,22214,24601,27194,31737,34790,41439"
85,dưa chuột,dưa chua,pickled mustard,Dưa chuột,high,,10,Nộm giò rau củ | Salad tôm bóc nõn - #healthy | Salad ớt chuông rau mầm,HAS_FIX,1 copy 41.json,"9981,11650,11828,13036,13495,16408,17575,20072,20499,23816"
86,mì,bánh mì,bread,Mì gói,high,,10,"Mì gói xào rau muống tóp mỡ | Mì Ý sốt kem, thịt băm, củ dền | Mì Ý tôm sốt cải bó xôi",HAS_FIX,1 copy 41.json,"20879,21647,22854,23608,23909,26026,35725,38281,44959,64266"
87,củ hành khô,Hành,Scallion,Hành tím,high,Củ hành khô thường là hành tím,10,Mỳ gạo lứt trộn sốt cà tóp mỡ thịt băm | Bánh Đa Xào Lòng Gà Với Măng Và Nấm Hương | Bánh canh phồng tôm kim chi,HAS_FIX,1 copy 41.json,"21062,21194,21424,21570,21670,37447,52948,53194,61111,61518"
88,Sốt teriyaki,sốt,sauce,Sốt teriyaki,high,,10,Cá hồi sốt teriyaki và măng tây | Cà Tím Cà Rốt Đậu Hũ Sốt Teriyaki | Phi lê cá sốt teriyaki,HAS_FIX,1 copy 41.json,"22971,23125,27636,32824,34042,35265,37352,39445,39852,44494"
89,ớt sừng,ớt,chili pepper,Ớt sừng,high,,10,Cá Bè Đen Hấp Xì Dầu | Cá Thu Chiên Sốt Mắm Tỏi Ớt | Chả Cá Sốt Cà Và Chân Nấm,HAS_FIX,1 copy 41.json,"26507,26943,27872,30478,32739,35016,40026,43972,44116,61485"
90,gan heo,thịt heo,pork,Gan heo,high,,10,Gan heo xào hành tây | Gan heo xào thơm (dứa) | SP.0767 - Gan Heo Xào Củ Hành,HAS_FIX,1 copy 41.json,"27118,27197,27214,27221,27228,27241,27273,27307,33267,45627"
91,lá dứa,dứa,pineapple,Lá dứa,high,Lá thơm dùng thổi xôi,10,Xôi cua | Tàu hủ nước đường làm bằng rau câu dẻo | Rau câu nước dừa thanh long,HAS_FIX,1 copy 41.json,"33090,35021,37832,43449,43458,44277,45037,47535,53208,63826"
92,tôm càng xanh,tôm thẻ loại to,shrimp,Tôm càng xanh,high,,9,Canh khoai tây cà rốt nấu tôm càng xanh | Lẩu ghẹ hải sản chua ngọt | Tôm càng xanh luộc nước dừa,HAS_FIX,1 copy 41.json,"7005,10266,18531,22724,23128,23156,24191,24310,28808"
93,bơ,bơ,butter,Quả bơ,high,,9,"Salad cá ngừ trái bơ | Cá hồi tartare | Gỏi rau, củ, quả và rong biển",HAS_FIX,1 copy 41.json,"7320,9676,17385,17578,19147,26140,29619,37838,38657"
94,lòng đỏ trứng,Trứng gà,Chicken Egg,Lòng đỏ trứng,high,,9,"Tôm chiên | Salad ổi, tôm khô sốt dâu tằm | Chả Giò Tôm Đậu Hũ",HAS_FIX,1 copy 41.json,"8608,12005,21143,39750,40459,47695,49971,63691,64155"
95,ớt cay,ớt xanh,green chili,Ớt,high,,9,Cá nục tròn kho chuối xanh và củ cải khô | Cá mím nấu chua | Mực tươi luộc lá lốt,HAS_FIX,1 copy 41.json,"9593,10730,10782,11195,15053,16188,17356,17520,17543"
96,bạc hà,bạc hà,mint,Dọc mùng (Bạc hà),high,,9,Cá bớp nấu canh chua | Canh chua chả cá chiên | Canh chua cá bông lau,HAS_FIX,1 copy 41.json,"18451,21359,22310,23901,25787,26261,26957,32310,46756"
97,giấm gạo,gạo,rice,Giấm gạo,high,,9,Bún Riêu Cua Đồng Giò Heo | Cá Nục Nấu Ngót | Cá Điêu Hồng Nấu Dưa Cải,HAS_FIX,1 copy 41.json,"21169,22216,22419,22596,22968,32464,41257,53538,62527"
98,mắm tôm,Tôm muối,Salted shrimp,Mắm tôm,high,,9,Bún Riêu Cua Đồng Giò Heo | Thịt Luộc Mắm Tôm | Thịt rang mắm tôm,HAS_FIX,1 copy 41.json,"21171,26371,26922,26947,27002,27080,30111,30681,33615"
99,nấm,nấm mèo,wood ear mushroom,Nấm,high,,9,Salad khế rau củ | Súp cua biển 🦀 bí ngòi nấm | Cháo hạt mix thịt gà 🍗 nấm 🍄táo đỏ,HAS_FIX,1 copy 41.json,"23628,25807,26662,28794,31523,34159,44367,44599,62894"
100,bột tỏi,tỏi,garlic,Bột tỏi,high,,9,Phi Lê Cá Lóc Áo Bột Chiên Giòn | BÒ viên | Tôm hoa viên sốt chua ngọt,HAS_FIX,1 copy 41.json,"26604,30030,30250,32886,34168,38131,41015,41037,41887"
101,Sốt mayonaise,sốt,sauce,Sốt mayonnaise,high,,9,Tuỷ Bò Chiên Giòn | Rau củ chiên xù và salad rau củ | Tempura rau củ,HAS_FIX,1 copy 33.json,"28029,36059,36357,37666,37800,42930,52139,61786,62637"
102,húng quế,quế,Cinnamon,Rau húng quế,high,Phân biệt với gia vị quế,9,Gỏi Xoài Khô Cá Sặc | Gỏi Củ Cải Tôm Càng Nướng | Phở Bắp Bò,HAS_FIX,1 copy 33.json,"29894,32215,33290,37452,37865,50067,62416,63492,64439"
103,Bột canh,Bột (chung),flour,Bột canh,high,,9,Thịt rang dừa | Cá chim nướng mỡ hành | Canh ngô ngọt thịt băm,HAS_FIX,1 copy 33.json,"30054,31063,33437,33788,35607,35815,39032,40164,42338"
104,tôm nõn,tôm thẻ loại to,shrimp,Tôm nõn,high,,8,Củ niễng xào tôm nõn | Canh cải thìa tôm thịt | Cải Hoa Hồng Xào Tôm,HAS_FIX,1 copy 33.json,"6768,8658,13713,17010,18071,21177,21704,53191"
105,dầu mè,dầu vừng,sesame oil,Dầu mè,high,,8,Há Cảo Nhân Thịt | Chả Thịt Băm Trứng Muối Cá Hộp | Nấm Kho Thơm,HAS_FIX,1 copy 33.json,"8766,9266,9613,11133,13914,15133,15237,17743"
106,cá chỉ vàng,Cá chỉ vàng khô,Dried Yellowstripe Scad,Cá chỉ vàng,high,Raw name không chỉ định khô hay tươi,8,"Cá Chỉ Nộm | Canh Cá Chỉ Vàng Nấu Ngót | Canh cá chỉ vàng nấu thơm, cà chua",HAS_FIX,1 copy 33.json,"9163,10219,22507,27733,39850,39869,40385,40387"
107,lòng trắng trứng,Trứng gà,Chicken Egg,Lòng trắng trứng,high,,8,Bánh qui nấm | Mực viên chiên | Tôm chiên sốt hồng,HAS_FIX,1 copy 33.json,"9562,18858,19164,23634,29478,34904,43181,53160"
108,thịt xay,Thịt băm,Minced pork,Thịt xay,high,,8,Canh nấm đùi gà và bông cải nấu thịt xay | Thịt xay chả cá rang mắm ruốc | Chả cá lóc,HAS_FIX,1 copy 33.json,"9951,14988,15302,18266,19435,21920,36364,65129"
109,nước màu,nước,water,Nước màu,high,Chất tạo màu cho món kho,8,Cá lăng kho lạt | Cá Kèo Kho Thịt Ba Rọi | Thịt lợn xào ớt xanh,HAS_FIX,1 copy 33.json,"22632,22677,31228,33508,35172,35553,36675,39491"
110,Mắm nêm,nước mắm,fish sauce,Mắm nêm,high,,8,Bún mắm nêm tai heo | Mì lá cuốn cá cam nướng | Cá Trạch Chiên Giòn Cuốn Bánh Tráng Chấm Mắm Nêm,HAS_FIX,1 copy 33.json,"23403,25060,28932,30604,31515,38108,39435,62345"
111,đùi gà,nấm đùi gà,king oyster mushroom,Đùi gà,high,Bộ phận con gà,8,Nấm ngọc tẩm xào thịt gà | Đu đủ kho thịt | Cơm gà nghệ nấu nấm hương,HAS_FIX,1 copy 33.json,"23715,25702,40969,51245,60706,61695,62069,63451"
112,Dầu olive,ô liu,olive,Dầu ô liu,high,,8,Phi lê cá lóc sốt teriyaki | Ratatouille Món Rau Củ Hầm Trứ Danh Nước Pháp | Sườn Bò Nướng Tái Trên Than Hoa,HAS_FIX,1 copy 33.json,"26346,33200,36453,37232,40019,40138,45384,46732"
113,ớt bột,ớt,chili pepper,Ớt bột,high,,8,Cá Hố Kho Ớt Bột | Cá lăng kho nghệ | Thịt nạc kho dưa gang muối,HAS_FIX,1 copy 33.json,"26465,28257,29597,29762,31418,32662,34086,37672"
114,Nước màu,nước,water,Nước màu,high,,8,Cá bống biển kho mặn | Cá đối kho hành ớt | Cá lóc kho tộ,HAS_FIX,1 copy 33.json,"27208,30131,36112,37221,43393,44225,52257,53398"
115,tim heo,thịt heo,pork,Tim heo,high,,8,Tim Heo Luộc Chấm Mắm Nêm | Tim Heo Xào Đậu Que Cà Rốt | Tim heo xào hành tây,HAS_FIX,1 copy 33.json,"27652,31623,34415,36439,40873,41005,41008,41041"
116,bánh canh,bánh,cake,Sợi bánh canh,high,Nguyên liệu làm món bánh canh,8,Bánh canh cua thịt gà | Bánh canh cua giò heo | Bánh canh cá nục chiên,HAS_FIX,1 copy 33.json,"30387,33340,36898,39110,45614,45929,49931,63016"
117,củ hành,hành tím,shallot,Hành tím,high,Củ hành nhỏ dùng phi thơm,7,Măng xào nấm | Cà pháo xào thịt lợn lá lốt | Rau tiến vua ngâm mắm,HAS_FIX,1 copy 33.json,"6172,11435,14448,20089,20106,20145,39154"
118,thơm,dứa,pineapple,Quả dứa,high,Miền Nam gọi dứa là thơm,7,Canh cá sơn thóc nấu ngọt | Cá cơm rim thịt và thơm | Nấm Kho Thơm,HAS_FIX,1 copy 33.json,"6174,7497,9611,11487,13139,15513,18923"
119,Nấm đông cô,nấm hương,shiitake mushroom,Nấm đông cô,high,,7,Cá Chẽm Hấp Song Nhĩ | Miến dong Eatclean hầm xương nấm tuyết | Nui Xào Rau Củ,HAS_FIX,1 copy 33.json,"6207,8061,14492,24570,35937,38143,42402"
120,thịt đùi heo,thịt đùi,chicken thigh,Thịt đùi heo,high,,7,"Thịt bắp giò và móng giò kho quế, hoa hồi, thảo quả | Chà Bông Heo (Ruốc) Bằng Máy Làm Mochi | Thịt xào hành tây",HAS_FIX,1 copy 33.json,"6574,6741,7837,8462,15512,17987,19423"
121,Rau cần,cần tây,celery,Rau cần nước,high,Phân biệt với cần tây,7,"Canh Khoai Tây Nấu Rau Cần, Cà Chua, Thì Là | Canh chua rau cần rong biển | Canh chua rau cần bạc hà",HAS_FIX,1 copy 33.json,"7044,10305,10422,10700,19817,39572,44919"
122,nước cốt dừa,nước cốt,extract,Nước cốt dừa,high,,7,Cà Ri Cá Chim | SP.0988 - Bánh Canh Tôm Thịt Miền Tây | Lòng bò xào cà ri,HAS_FIX,1 copy 33.json,"8803,9459,14768,15842,16313,17807,19917"
123,nấm lộc nhung khô,nấm kim châm,enoki mushroom,Nấm lộc nhung khô,high,,7,Miến Xào Nấm Lộc Nhung Chay | NẤM lộc nhung xào bí nụ | Thịt Bò Xào Nấm Lộc Nhung,HAS_FIX,1 copy 33.json,"9228,9252,12067,12831,14370,15257,15724"
124,súp lơ,bông cải,broccoli,Súp lơ,high,,7,Mì xào thịt thăn súp lơ | Cháo thịt gà nấm súp lơ 🥦 | Cháo ớt chuông súp lơ 🥦 thịt gà,HAS_FIX,1 copy 33.json,"10440,13634,13678,26013,31054,32167,40107"
125,nguội,cơm,cooked rice,Cơm nguội,high,Dùng cho món cơm chiên,7,"Cơm chiên thịt bò xào | Cơm Cá Hồi, Súp Lơ Đút Lò | Cơm chiên khô cá dứa một nắng tóp mỡ",HAS_FIX,1 copy 33.json,"10926,20186,21760,32655,41002,42529,61565"
126,bia,lon bia,beer,Bia,high,,7,"Tôm phốc-Tôm càng biển hấp bia | Bánh xèo tôm thịt,nấm bào ngư ăn kèm rau cải xanh và rau sống | Mực Trứng Hấp Gừng",HAS_FIX,1 copy 33.json,"14805,17951,21199,22728,23067,24752,29507"
127,Hành khô,hành tím,shallot,Hành tím,high,Hành củ khô,7,Bò xào đậu hà lan cà rốt | Bún hải sản mẹ Nga! | Cá kho chuối xanh,HAS_FIX,1 copy 33.json,"17189,50324,52649,55863,56188,56288,56829"
128,bắp ngô,râu bắp ngô,corn silk,Ngô,high,,7,Cơm Chiên Gà Rau Củ | Nem thịt dọn tủ | Cháo thịt gà 🐔 bắp ngô 🌽,HAS_FIX,1 copy 33.json,"20941,21849,24958,25680,32367,33043,62843"
129,bột mì,Bột (chung),flour,Bột mì,high,,7,Chả nấm chay | Măng Tây nướng cùng Chả cá Tuna | Chả giò thịt tôm và rau củ,HAS_FIX,1 copy 33.json,"22428,26829,29421,30017,31140,39327,48129"
130,Hành khô gia vị,gia vị,seasoning,Hành tím,high,,7,"Rau muống xào mướp, giá đỗ | Canh rau ngót nấu cá | Hoa thiên lý xào thịt nạc xay",HAS_FIX,1 copy 33.json,"22754,22867,23442,27306,60518,60793,62952"
131,cải,bông cải,broccoli,Rau cải,high,,7,Xương heo hầm rau củ | Lẩu nấm rau củ quả chay | Hủ Tíu Mực,HAS_FIX,1 copy 33.json,"23448,30941,32622,34575,36984,41906,42971"
132,Dầu hào chay,chay,vegetarian,Dầu hào chay,high,,7,Bí Nụ Xào Nấm Hoàng Kim Chay | Bông Kim Châm Kho Rau Củ Chay | Đậu non sốt nấm hành (món chay),HAS_FIX,1 copy 33.json,"24513,25244,28187,30496,35400,46399,64022"
133,Giấm,dầu giấm,vinaigrette,Giấm,high,,7,Lẩu đầu cá hồi nấu măng chua | Gỏi thốt nốt tôm thịt | Tôm banh xác,HAS_FIX,1 copy 33.json,"26810,27239,31366,32241,32284,33764,43875"
134,Hành hoa,nước,water,Hành lá,high,Tên gọi khác của hành lá,7,Bún tôm Quảng Ninh | Cá chim nướng mỡ hành | Mỳ chân giò / mỳ bò thảo mộc,HAS_FIX,1 copy 33.json,"29767,31061,32435,33559,34502,34991,36425"
135,nước màu dừa,nước dừa,coconut water,Nước màu dừa,high,,7,Thịt Heo Kho Cùi Dừa 🥥 | Cá Bạc Má Kho Măng | Cá Trê Kho Gừng,HAS_FIX,1 copy 33.json,"29776,51278,53136,54501,62054,63088,64578"
136,dấm táo,táo,apple,Giấm táo,high,,7,Thịt Chiên Giòn Sốt Chua Ngọt Hàn Quốc (Tangsuyuk) | Salad Tôm Xào Tỏi Rau Quả Sốt Mù Tạt | Salad Cá Mặn (Cá Basa Một Nắng),HAS_FIX,1 copy 33.json,"34779,36579,43603,45837,50876,53157,61178"
137,hành khô,hành tây,onion,Hành tím,high,,7,Canh măng mực | Mực xào su hào | Cá Ngừ Rim Cà Nấm,HAS_FIX,1 copy 33.json,"51495,55353,55601,60008,63235,63734,64725"
138,dấm táo,dấm,vinegar,Giấm táo,high,,6,"Salad Táo, Rau Diếp Cừu & Hạt Óc Chó Sốt Dầu Dấm | Salad Rau Diếp Xoăn, Bắp Cải Tím & Ức Gà Áp Chảo | Salad Cải Rocket & Tartar Cá Ngừ",HAS_FIX,1 copy 33.json,"6110,16105,18337,18896,19680,20743"
139,thịt heo rừng,thịt heo,pork,Thịt heo rừng,high,,6,Thịt Heo Rừng Xào Cải Chua | Heo Rừng Nấu Tiêu Xanh | Thịt Heo Rừng Xào Nấm Đùi Gà,HAS_FIX,1 copy 33.json,"6296,6323,6331,12119,14729,41994"
140,đậu hủ trắng,đậu trắng,white beans,Đậu phụ,high,,6,"Bún Gạo Lứt Nước Lèo Cà Chua Nấm Hương Chay | Đậu Hủ Kho Thịt Băm, Nấm Hương Sốt Nước Tương | 🌱 Canh Lá Lốt Đậu Hủ",HAS_FIX,1 copy 33.json,"7748,9792,9823,11527,12316,18480"
141,rau cần nước,cần tây,celery,Rau cần nước,high,,6,Rau cần nước nấu cá | Cá LÓC xào rau cần nước | Rau cần nước xào tóp mỡ,HAS_FIX,1 copy 33.json,"7970,9167,17854,18185,23573,27414"
142,hành khô,hành lá,green onion,Hành tím,high,,6,Canh măng mực | Lẩu tôm bầu | Cá chim đen sốt cà,HAS_FIX,1 copy 33.json,"8677,8746,8861,17572,52225,54437"
143,đậu hũ trắng,đậu hũ trứng,egg tofu,Đậu phụ,high,,6,Đậu hũ chiên nước mắm | Chả đậu hũ bắp nấm rong biển dọn tủ | Đậu hũ đồng tiền chiên,HAS_FIX,1 copy 33.json,"13087,14031,14237,14249,17480,18256"
144,rau ngổ,rau om,rice paddy herb,Rau ngổ,high,,6,"Canh Chua Chả Cá Hố, Rau Sam, Bông Giờ | Canh lườn cá hồi nấu măng chua | Gỏi rau muống, tép",HAS_FIX,1 copy 33.json,"15973,17302,17632,29756,43794,64875"
145,đuôi heo,thịt heo,pork,Đuôi heo,high,,6,Bún đuôi heo nấm rơm | Mì Đuôi Heo Hầm Ngũ Trân | Đuôi heo kho sả ớt,HAS_FIX,1 copy 33.json,"20948,21091,34614,53656,54079,63878"
146,tôm bóc nõn,tôm thẻ loại to,shrimp,Tôm nõn,high,,6,"Mì Gói Nấu Tôm Nõn & Đậu Que Vàng | Bánh Canh Nấm Hải Sản | Cháo tôm, nấm tươi",HAS_FIX,1 copy 33.json,"21183,48067,52989,53311,61185,63571"
147,Bò,bò viên,beef balls,Thịt bò,high,,6,"Bò Xào Cải Xoăn Kale | Xà Lách Trộn Thịt Bò | Mì xào bò,cần nước",HAS_FIX,1 copy 33.json,"21813,31277,34245,43494,46133,48094"
148,bạc hà dọc mùng,bạc hà,mint,Dọc mùng,high,Miền Nam gọi dọc mùng là bạc hà,6,Canh Chua Cá Thu Lá Me | Lẩu cá diêu hồng | Eatclean - Canh Chua Cá Hú + Khô Cá Dứa Chiên,HAS_FIX,1 copy 33.json,"22230,24315,43305,47709,50194,53456"
149,lá chanh,chanh,lime,Lá chanh,high,,6,Chà bông cá thu | Bún riêu hải sản | Khô nấm,HAS_FIX,1 copy 33.json,"22421,30186,34250,42318,42949,64701"
150,cá điêu hồng,cá hồng,snapper,Cá điêu hồng,high,,6,Cá điêu hồng kho bầu | Lẩu gà và cá điêu hồng chua ngọt...🍅🌶🌽 | Lẩu khổ qua cá thác lác,HAS_FIX,1 copy 33.json,"22634,33120,34529,41099,42898,45553"
151,thịt,thịt nạc dăm,pork shoulder,Thịt heo,medium,Thường dùng thịt heo cho món canh,6,"Canh củ rau cải cúc (tần ô) | Thịt nướng giềng mẻ | Canh bồng khoai nấu tôm, thịt",HAS_FIX,1 copy 33.json,"22881,39287,52814,53367,60482,63101"
152,gân bò,thịt bò,beef,Gân bò,high,,6,Bún bò gân chả bì đơn giản | Gân bò nấu mì Chũ | Canh vón vén nấu gân bò,HAS_FIX,1 copy 33.json,"23356,28115,30777,31089,36876,45556"
153,Nước trộn gỏi,nước,water,Nước trộn gỏi,high,,6,Gỏi hoa chuối tôm thịt | Gỏi tôm rau muống | Món chay dễ làm| Gỏi rau má,HAS_FIX,1 copy 33.json,"23371,24294,29952,30394,34484,41865"
154,bò,bò viên,beef balls,Thịt bò,high,,6,Lẩu cá diêu hồng | Canh chua bò | Beef & Reef Salad,HAS_FIX,1 copy 33.json,"24312,27745,30235,38183,45136,58564"
155,Rau càng cua,cua,crab,Rau càng cua,high,,6,Nộm rau càng cua | Canh rau càng cua | Canh rau càng cua thịt bò,HAS_FIX,1 copy 33.json,"24484,31678,35035,35773,41862,62851"
